url
https://www.genie.co.kr/search/searchAlbum?query=LOVE%2520YOURSELF%2520%25E7%25B5%2590%2520%27%27Answer%27%27%2520%25EB%25B0%25A9%25ED%2583%2584%25EC%2586%258C%25EB%2585%2584%25EB%258B%25A8
https://www.genie.co.kr/search/searchAlbum?query=LOVE%2520YOURSELF%2520%25E8%25BD%2589%2520%27%27Tear%27%27%2520%25EB%25B0%25A9%25ED%2583%2584%25EC%2586%258C%25EB%2585%2584%25EB%258B%25A8
https://www.genie.co.kr/search/searchAlbum?query=DON%27%27T%2520MESS%2520UP%2520MY%2520TEMPO%2520-%2520The%25205th%2520Album%2520EXO
https://www.genie.co.kr/search/searchAlbum?query=0%252B1%253D1%2520%28I%2520PROMISE%2520YOU%29%2520Wanna%2520One%2520%28%25EC%259B%258C%25EB%2584%2588%25EC%259B%2590%29
https://www.genie.co.kr/search/searchAlbum?query=1%25C3%25B7%25CF%2587%253D1%2520%28UNDIVIDED%29%2520Wanna%2520One%2520%28%25EC%259B%258C%25EB%2584%2588%25EC%259B%2590%29
https://www.genie.co.kr/search/searchAlbum?query=1%25C2%25B9%25C2%25B9%253D1%2520%28POWER%2520OF%2520DESTINY%29%2520Wanna%2520One%2520%28%25EC%259B%258C%25EB%2584%2588%25EC%259B%2590%29
https://www.genie.co.kr/search/searchAlbum?query=LOVE%2520SHOT%2520-%2520The%25205th%2520Album%2520Repackage%2520EXO
https://www.genie.co.kr/search/searchAlbum?query=5TH%2520MINI%2520ALBUM%2520%27%27YOU%2520MAKE%2520MY%2520DAY%27%27%2520%25EC%2584%25B8%25EB%25B8%2590%25ED%258B%25B4
https://www.genie.co.kr/search/searchAlbum?query=Blooming%2520Days%2520-%2520The%25202nd%2520Mini%2520Album%2520EXO-CBX%2520%28%25EC%25B2%25B8%25EB%25B0%25B1%25EC%258B%259C%29
https://www.genie.co.kr/search/searchAlbum?query=What%2520is%2520Love%253F%2520TWICE
https://www.genie.co.kr/search/searchAlbum?query=LOVE%2520YOURSELF%2520%25E6%2589%25BF%2520%27%27Her%27%27%2520%25EB%25B0%25A9%25ED%2583%2584%25EC%2586%258C%25EB%2585%2584%25EB%258B%25A8
https://www.genie.co.kr/search/searchAlbum?query=Eyes%2520On%2520You%2520GOT7
https://www.genie.co.kr/search/searchAlbum?query=NCT%25202018%2520EMPATHY%2520NCT
https://www.genie.co.kr/search/searchAlbum?query=Present%2520%253A%2520YOU%2520GOT7
https://www.genie.co.kr/search/searchAlbum?query=YES%2520or%2520YES%2520TWICE
https://www.genie.co.kr/search/searchAlbum?query=Summer%2520Nights%2520TWICE
https://www.genie.co.kr/search/searchAlbum?query=NCT%2520%2523127%2520Regular-Irregular%2520-%2520The%25201st%2520Album%2520NCT%2520127
https://www.genie.co.kr/search/searchAlbum?query=WHO%252C%2520YOU%2520%25EB%2589%25B4%25EC%259D%25B4%25EC%258A%25A4%25ED%258A%25B8%2520W
https://www.genie.co.kr/search/searchAlbum?query=ARE%2520YOU%2520THERE%253F%2520-%2520The%25202nd%2520Album%2520Take.1%2520%25EB%25AA%25AC%25EC%258A%25A4%25ED%2583%2580%25EC%2597%2591%25EC%258A%25A4
https://www.genie.co.kr/search/searchAlbum?query=Poet%2520l%2520Artist%2520%25EC%25A2%2585%25ED%2598%2584%2520%28JONGHYUN%29
https://www.genie.co.kr/search/searchAlbum?query=SQUARE%2520UP%2520BLACKPINK
https://www.genie.co.kr/search/searchAlbum?query=We%2520Go%2520Up%2520-%2520The%25202nd%2520Mini%2520Album%2520NCT%2520DREAM
https://www.genie.co.kr/search/searchAlbum?query=The%2520year%2520of%2520%27%27YES%27%27%2520TWICE
https://www.genie.co.kr/search/searchAlbum?query=COLOR*IZ%2520IZ*ONE%2520%28%25EC%2595%2584%25EC%259D%25B4%25EC%25A6%2588%25EC%259B%2590%29
https://www.genie.co.kr/search/searchAlbum?query=WAKE%252CN%2520%25EB%2589%25B4%25EC%259D%25B4%25EC%258A%25A4%25ED%258A%25B8%2520W
https://www.genie.co.kr/search/searchAlbum?query=SPECIAL%2520ALBUM%2520%27%27DIRECTOR%27%27S%2520CUT%27%27%2520%25EC%2584%25B8%25EB%25B8%2590%25ED%258B%25B4
https://www.genie.co.kr/search/searchAlbum?query=%27%27Present%2520%253A%2520YOU%27%27%2520%2526ME%2520Edition%2520GOT7
https://www.genie.co.kr/search/searchAlbum?query=THE%2520CONNECT%2520%253A%2520DEJAVU%2520%25EB%25AA%25AC%25EC%258A%25A4%25ED%2583%2580%25EC%2597%2591%25EC%258A%25A4
https://www.genie.co.kr/search/searchAlbum?query=NCT%2520%2523127%2520Regulate%2520-%2520The%25201st%2520Album%2520Repackage%2520NCT%2520127
https://www.genie.co.kr/search/searchAlbum?query=Summer%2520Magic%2520-%2520Summer%2520Mini%2520Album%2520%25EB%25A0%2588%25EB%2593%259C%25EB%25B2%25A8%25EB%25B2%25B3%28Red%2520Velvet%29
https://www.genie.co.kr/search/searchAlbum?query=New%2520Chapter%2520%25231%2520%253A%2520The%2520Chance%2520of%2520Love%2520-%2520The%25208th%2520Album%2520%25EB%258F%2599%25EB%25B0%25A9%25EC%258B%25A0%25EA%25B8%25B0
https://www.genie.co.kr/search/searchAlbum?query=One%2520More%2520Time%2520-%2520Special%2520Mini%2520Album%2520%25EC%258A%2588%25ED%258D%25BC%25EC%25A3%25BC%25EB%258B%2588%25EC%2596%25B4%2520%28Super%2520Junior%29
https://www.genie.co.kr/search/searchAlbum?query=%25ED%2599%2594%25EC%2596%2591%25EC%2597%25B0%25ED%2599%2594%2520Young%2520Forever%2520%25EB%25B0%25A9%25ED%2583%2584%25EC%2586%258C%25EB%2585%2584%25EB%258B%25A8
https://www.genie.co.kr/search/searchAlbum?query=WINGS%2520%25EB%25B0%25A9%25ED%2583%2584%25EC%2586%258C%25EB%2585%2584%25EB%258B%25A8
https://www.genie.co.kr/search/searchAlbum?query=True%2520Colors%2520JBJ
https://www.genie.co.kr/search/searchAlbum?query=EVERYD4Y%2520%25EC%259C%2584%25EB%2584%2588%28WINNER%29
https://www.genie.co.kr/search/searchAlbum?query=THIS%2520IS%2520US%2520%25EB%25B9%2584%25ED%2588%25AC%25EB%25B9%2584%2520%28BTOB%29
https://www.genie.co.kr/search/searchAlbum?query=Be%2520Myself%2520%25ED%2599%25A9%25EC%25B9%2598%25EC%2597%25B4
